name,url,price,parcels,store_name
Smartphone Motorola Moto Z2 Play 64GB Tela 5.5” 4G 2 Chips Android 7.1 Câmera 12MP – Ouro,http://www.schumann.com.br/smartphone-motorola-moto-z2-play-64gb-tela-55o-4g-2-chips-android-71-camera-12mp-u-ouro/p,17.36,1,Schumann
Smart TV LED Full HD 40” Semp TCL com Conversor Digital Wi-Fi 3 HDMI 2 USB L40S4900FS,http://www.schumann.com.br/smart-tv-led-full-hd-40o-semp-tcl-com-conversor-digital-wifi-3-hdmi-2-usb-l40s4900fs/p,45.63,1,Schumann
Smart TV LG Full HD LED 49” com Conversor Digital Wi-Fi 2 HDMI USB webOS 3.5 49LJ5550,http://www.schumann.com.br/smart-tv-lg-full-hd-led-49o-com-conversor-digital-wifi-2-hdmi-usb-webos-35-49lj5550/p,78.2,1,Schumann
Smart TV LG Full HD LED 43” com Conversor Digital Wi-Fi 2 HDMI USB webOS 3.5 43LJ5550,http://www.schumann.com.br/smart-tv-lg-full-hd-led-43o-com-conversor-digital-wifi-2-hdmi-usb-webos-35-43lj5550/p,78.2,1,Schumann
Mini System Mondial Sound Star MS-03 50W RMS CD DVD Rádio AM/FM Entrada USB – Bivolt,http://www.schumann.com.br/mini-system-mondial-sound-star-ms03-50w-rms-cd-dvd-radio-amfm-entrada-usb-u-bivolt/p,38.77,1,Schumann
Smartphone Motorola Moto C Plus 8GB Tela 5” 4G 2 Chips Android 7.0 Câmera 8MP - Ouro,http://www.schumann.com.br/smartphone-motorola-moto-c-plus-8gb-tela-5o-4g-2-chips-android-70-camera-8mp-ouro/p,17.36,1,Schumann
"Smartphone Samsung Galaxy J5 Prime 2 Chips Android 6 Tela 5\"" 4G Câmera 13MP 32GB Leitor Digital - Preto",http://www.schumann.com.br/smartphone-samsung-galaxy-j5-prime-2-chips-android-6-tela-5-4g-camera-13mp-32gb-leitor-digital-preto/p,17.36,1,Schumann
"Mesa Infantil em Madeira Maciça Disamóveis 60,5x60,5cm com Acabamento em Verniz - Branco",http://www.schumann.com.br/mesa-infantil-em-madeira-macica-disamoveis-605x605cm-com-acabamento-em-verniz-branco/p,45.63,1,Schumann
"Notebook Multilaser Legacy PC101 Tela 14\"" Processador Quad Core Windows 10 Memória 2GB - Preto",http://www.schumann.com.br/notebook-multilaser-legacy-pc101-tela-14-processador-quad-core-windows-10-memoria-2gb-preto/p,20.24,1,Schumann
Fogão Industrial de Embutir Venax a Gás GLP FIE 230 2 Bocas – Inox,http://www.schumann.com.br/fogao-industrial-de-embutir-venax-a-gas-glp-fie-230-2-bocas-u-inox/p,224.64,1,Schumann
"Smart TV Curva Samsung 40\"" Full HD 3 HDMI 2 USB UN40K6500A",http://www.schumann.com.br/smart-tv-curva-samsung-40-full-hd-3-hdmi-2-usb-un40k6500a/p,170.18,1,Schumann
"Smartphone Motorola Moto G5 32GB Tela 5\"" 2 Chips Câmera 13MP Android 7.0 - Ouro",http://www.schumann.com.br/smartphone-motorola-moto-g5-32gb-tela-5-2-chips-comera-13mp-android-70-ouro/p,18.53,1,Schumann
Batedeira Planetária Oster Perform 8 Velocidades 600W - 220V,http://www.schumann.com.br/batedeira-planetaria-oster-perform-8-velocidades-600w-220v/p,20.24,1,Schumann
"Smartphone Samsung Galaxy J7 Prime 2 Chips Tela 5.5\"" Câmera 13MP 32GB - Rose",http://www.schumann.com.br/smartphone-samsung-galaxy-j7-prime-2-chips-tela-55-camera-13mp-32gb-rose/p,18.53,1,Schumann
Guarda-roupa THB Premiatto 2 Portas de Correr 2 Gavetas 4571 – Carvalho Sensitive/Teka Sensitive Flex,http://www.schumann.com.br/guardaroupa-thb-premiatto-2-portas-de-correr-2-gavetas-4571-carvalho-sensitiveteka-sensitive-flex/p,189.85,1,Schumann
Varal de Chão Mor com Abas Slim,http://www.schumann.com.br/varal-de-chao-mor-com-abas-slim/p,32.21,1,Schumann
Conjunto de Mesa Artefamol Bruna com 4 Cadeiras e Tampo MDP Alicante – Branco/Rattan,http://www.schumann.com.br/conjunto-de-mesa-artefamol-bruna-com-4-cadeiras-e-tampo-mdp-alicante-brancorattan/p,78.2,1,Schumann
Sanduicheira Cadence SAN611 Top Meal Inox - 220V,http://www.schumann.com.br/sanduicheira-cadence-san611-top-meal-inox-220v/p,20.24,1,Schumann
Guarda-Roupa Madeira Maciça Kitimar Roma com 3 Portas - Tabaco Colonial,http://www.schumann.com.br/guardaroupa-madeira-macica-kitimar-roma-com-3-portas-tabaco-colonial/p,185.79,1,Schumann
Pendrive Utech 8GB PD8GB - Azul,http://www.schumann.com.br/pendrive-utech-8gb-pd8gb-azul/p,18.53,1,Schumann
Mini Berço Doripel Trento 6610 - Branco,http://www.schumann.com.br/mini-berco-doripel-trento-6610-branco/p,144.64,1,Schumann
MP3 Player Automotivo Multilaser New One P3318 Rádio FM com Entrada Auxiliar e USB,http://www.schumann.com.br/mp3-player-automotivo-multilaser-new-one-p3318-radio-fm-com-entrada-auxiliar-e-usb/p,17.36,1,Schumann
Conjunto de Panelas Alumínio 4 Peças Planeta Casa Camille,http://www.schumann.com.br/conjunto-de-panelas-aluminio-4-pecas-planeta-casa-camille/p,30.67,1,Schumann
Aquecedor Cadence Halogênio Oscilante AQC300 220V,http://www.schumann.com.br/aquecedor-cadence-halagenio-oscilante-aqc300-220v/p,18.53,1,Schumann
Cilindro Elétrico Arke com Talharim Lev-30,http://www.schumann.com.br/cilindro-eletrico-arke-com-talharim-lev-30/p,147.92,1,Schumann
